"Date_collected","Site","State","Quadrat","Height","Survival_status","Season"
2023-06-12,"ASHC","CT",9,118,"Live","spring"
2023-06-12,"ASHC","CT",9,84,"Live","spring"
2023-06-12,"ASHC","CT",9,36,"Live","spring"
2023-06-12,"ASHC","CT",9,81,"Live","spring"
2023-06-12,"ASHC","CT",9,103,"Box","spring"
2023-06-12,"ASHC","CT",9,21,"Live","spring"
2023-06-12,"ASHC","CT",9,84,"Live","spring"
2023-06-12,"ASHC","CT",9,82,"Live","spring"
2023-06-12,"ASHC","CT",9,86,"Live","spring"
2023-06-12,"ASHC","CT",9,109,"Box","spring"
2023-06-12,"ASHC","CT",9,92,"Live","spring"
2023-06-12,"ASHC","CT",9,36,"Live","spring"
2023-06-12,"ASHC","CT",9,26,"Live","spring"
2023-06-12,"ASHC","CT",9,48,"Live","spring"
2023-06-12,"ASHC","CT",9,15,"Box","spring"
2023-06-12,"ASHC","CT",9,23,"Live","spring"
2023-06-12,"ASHC","CT",9,15,"Box","spring"
2023-06-12,"ASHC","CT",9,69,"Live","spring"
2023-06-12,"ASHC","CT",9,91,"Live","spring"
2023-06-12,"ASHC","CT",9,31,"Live","spring"
2023-06-12,"ASHC","CT",9,59,"Box","spring"
2023-06-12,"ASHC","CT",9,29,"Live","spring"
2023-06-12,"ASHC","CT",9,96,"Box","spring"
2023-06-12,"ASHC","CT",9,48,"Box","spring"
2023-06-12,"ASHC","CT",9,130,"Live","spring"
2023-06-12,"ASHC","CT",9,100,"Live","spring"
2023-06-12,"ASHC","CT",9,28,"Live","spring"
2023-06-12,"ASHC","CT",9,28,"Live","spring"
2023-06-12,"ASHC","CT",9,25,"Live","spring"
2023-06-12,"ASHC","CT",9,79,"Live","spring"
2023-06-12,"ASHC","CT",9,84,"Live","spring"
2023-06-12,"ASHC","CT",9,84,"Live","spring"
2023-06-12,"ASHC","CT",9,129,"Box","spring"
2023-06-12,"ASHC","CT",10,102,"Live","spring"
2023-06-12,"ASHC","CT",10,73,"Box","spring"
2023-06-12,"ASHC","CT",10,154,"Box","spring"
2023-06-12,"ASHC","CT",10,10,"Box","spring"
2023-06-12,"ASHC","CT",10,16,"Live","spring"
2023-06-12,"ASHC","CT",10,93,"Live","spring"
2023-06-12,"ASHC","CT",10,121,"Live","spring"
2023-06-12,"ASHC","CT",10,89,"Live","spring"
2023-06-12,"ASHC","CT",10,70,"Live","spring"
2023-06-12,"ASHC","CT",10,102,"Live","spring"
2023-06-12,"ASHC","CT",10,61,"Live","spring"
2023-06-12,"ASHC","CT",10,96,"Live","spring"
2023-06-12,"ASHC","CT",10,60,"Live","spring"
2023-06-12,"ASHC","CT",10,116,"Live","spring"
2023-06-12,"ASHC","CT",10,63,"Box","spring"
2023-06-12,"ASHC","CT",10,76,"Live","spring"
2023-06-12,"ASHC","CT",10,15,"Box","spring"
2023-06-12,"ASHC","CT",10,84,"Live","spring"
2023-06-12,"ASHC","CT",10,78,"Live","spring"
2023-06-12,"ASHC","CT",10,100,"Box","spring"
2023-06-12,"ASHC","CT",10,71,"Live","spring"
2023-06-12,"ASHC","CT",10,67,"Box","spring"
2023-06-12,"ASHC","CT",10,34,"Box","spring"
2023-06-12,"ASHC","CT",10,67,"Live","spring"
2023-06-12,"ASHC","CT",10,101,"Live","spring"
2023-06-12,"ASHC","CT",10,111,"Live","spring"
2023-06-12,"ASHC","CT",10,26,"Live","spring"
2023-06-12,"ASHC","CT",10,25,"Live","spring"
2023-06-12,"ASHC","CT",10,30,"Box","spring"
2023-06-12,"ASHC","CT",10,20,"Box","spring"
2023-06-12,"ASHC","CT",10,74,"Live","spring"
2023-06-12,"ASHC","CT",10,108,"Box","spring"
2023-06-12,"ASHC","CT",10,74,"Box","spring"
2023-06-12,"ASHC","CT",10,35,"Live","spring"
2023-06-12,"ASHC","CT",10,99,"Live","spring"
2023-06-12,"ASHC","CT",10,51,"Live","spring"
2023-06-12,"ASHC","CT",10,54,"Live","spring"
2023-06-12,"ASHC","CT",10,69,"Live","spring"
2023-06-12,"ASHC","CT",10,22,"Live","spring"
2023-06-12,"ASHC","CT",10,73,"Live","spring"
2023-06-12,"ASHC","CT",10,71,"Live","spring"
2023-06-12,"ASHC","CT",10,96,"Live","spring"
2023-06-12,"ASHC","CT",10,107,"Live","spring"
2023-06-12,"ASHC","CT",10,86,"Live","spring"
2023-06-12,"ASHC","CT",10,92,"Box","spring"
2023-06-12,"ASHC","CT",10,60,"Box","spring"
2023-06-12,"ASHC","CT",10,27,"Box","spring"
2023-06-12,"ASHC","CT",10,11,"Live","spring"
2023-06-12,"ASHC","CT",10,64,"Live","spring"
2023-06-12,"ASHC","CT",10,115,"Live","spring"
2023-06-12,"ASHC","CT",10,79,"Box","spring"
2023-06-12,"ASHC","CT",10,38,"Live","spring"
2023-06-12,"ASHC","CT",10,41,"Live","spring"
2023-06-12,"ASHC","CT",10,78,"Live","spring"
2023-06-12,"ASHC","CT",11,44.8,"Box","spring"
2023-06-12,"ASHC","CT",11,86.4,"Box","spring"
2023-06-12,"ASHC","CT",11,73.9,"Live","spring"
2023-06-12,"ASHC","CT",11,88.5,"Box","spring"
2023-06-12,"ASHC","CT",11,73.9,"Box","spring"
2023-06-12,"ASHC","CT",11,112.4,"Box","spring"
2023-06-12,"ASHC","CT",11,67.7,"Live","spring"
2023-06-12,"ASHC","CT",11,67.7,"Box","spring"
2023-06-12,"ASHC","CT",11,53,"Box","spring"
2023-06-12,"ASHC","CT",12,112.4,"Box","spring"
2023-06-12,"ASHC","CT",12,113.4,"Live","spring"
2023-06-12,"ASHC","CT",12,85.4,"Box","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",13,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",14,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-12,"ASHC","CT",15,NA,"Live","spring"
2023-06-14,"FENC","CT",1,85.07,"Live","spring"
2023-06-14,"FENC","CT",1,88.84,"Live","spring"
2023-06-14,"FENC","CT",1,53.75,"Live","spring"
2023-06-14,"FENC","CT",1,68.85,"Live","spring"
2023-06-14,"FENC","CT",1,133.17,"Live","spring"
2023-06-14,"FENC","CT",1,15.88,"Box","spring"
2023-06-14,"FENC","CT",1,74.4,"Live","spring"
2023-06-14,"FENC","CT",1,23.2,"Live","spring"
2023-06-14,"FENC","CT",1,76.71,"Live","spring"
2023-06-14,"FENC","CT",1,68.96,"Live","spring"
2023-06-14,"FENC","CT",1,55.64,"Live","spring"
2023-06-14,"FENC","CT",1,93.62,"Live","spring"
2023-06-14,"FENC","CT",1,91.26,"Live","spring"
2023-06-14,"FENC","CT",1,97.29,"Box","spring"
2023-06-14,"FENC","CT",1,51.43,"Box","spring"
2023-06-14,"FENC","CT",1,98.51,"Box","spring"
2023-06-14,"FENC","CT",1,38.25,"Live","spring"
2023-06-14,"FENC","CT",1,10.51,"Live","spring"
2023-06-14,"FENC","CT",1,9.34,"Box","spring"
2023-06-14,"FENC","CT",1,17.3,"Live","spring"
2023-06-14,"FENC","CT",1,23.03,"Live","spring"
2023-06-14,"FENC","CT",1,14.23,"Live","spring"
2023-06-14,"FENC","CT",1,121.91,"Live","spring"
2023-06-14,"FENC","CT",1,15.12,"Live","spring"
2023-06-14,"FENC","CT",1,15.53,"Live","spring"
2023-06-14,"FENC","CT",1,46.93,"Live","spring"
2023-06-14,"FENC","CT",1,24.95,"Live","spring"
2023-06-14,"FENC","CT",1,70.56,"Live","spring"
2023-06-14,"FENC","CT",1,47.09,"Live","spring"
2023-06-14,"FENC","CT",1,76.92,"Live","spring"
2023-06-14,"FENC","CT",1,65.14,"Box","spring"
2023-06-14,"FENC","CT",1,26.56,"Live","spring"
2023-06-14,"FENC","CT",1,21.41,"Live","spring"
2023-06-14,"FENC","CT",1,26.06,"Live","spring"
2023-06-14,"FENC","CT",1,50.33,"Box","spring"
2023-06-14,"FENC","CT",1,63.32,"Live","spring"
2023-06-14,"FENC","CT",1,38.17,"Live","spring"
2023-06-14,"FENC","CT",1,50.06,"Live","spring"
2023-06-14,"FENC","CT",1,22.67,"Live","spring"
2023-06-14,"FENC","CT",1,102.03,"Box","spring"
2023-06-14,"FENC","CT",1,65,"Box","spring"
2023-06-14,"FENC","CT",1,27.21,"Box","spring"
2023-06-14,"FENC","CT",1,85.15,"Box","spring"
2023-06-14,"FENC","CT",1,67.98,"Box","spring"
2023-06-14,"FENC","CT",1,47.7,"Box","spring"
2023-06-14,"FENC","CT",1,34.15,"Live","spring"
2023-06-14,"FENC","CT",1,117.82,"Box","spring"
2023-06-14,"FENC","CT",1,78.61,"Box","spring"
2023-06-14,"FENC","CT",1,72.18,"Live","spring"
2023-06-14,"FENC","CT",1,15.32,"Live","spring"
2023-06-14,"FENC","CT",1,95.16,"Box","spring"
2023-06-14,"FENC","CT",1,75.26,"Live","spring"
2023-06-14,"FENC","CT",1,25.91,"Live","spring"
2023-06-14,"FENC","CT",1,8.41,"Live","spring"
2023-06-14,"FENC","CT",1,18.24,"Live","spring"
2023-06-14,"FENC","CT",1,15.05,"Live","spring"
2023-06-14,"FENC","CT",1,18.38,"Box","spring"
2023-06-14,"FENC","CT",1,19.61,"Live","spring"
2023-06-14,"FENC","CT",1,62.03,"Box","spring"
2023-06-14,"FENC","CT",1,91.81,"Box","spring"
2023-06-14,"FENC","CT",1,26.15,"Live","spring"
2023-06-14,"FENC","CT",1,15.84,"Live","spring"
2023-06-14,"FENC","CT",1,26.76,"Live","spring"
2023-06-14,"FENC","CT",1,19.43,"Live","spring"
2023-06-14,"FENC","CT",1,24.28,"Live","spring"
2023-06-14,"FENC","CT",1,74.46,"Box","spring"
2023-06-14,"FENC","CT",1,43.4,"Box","spring"
2023-06-14,"FENC","CT",1,27.4,"Live","spring"
2023-06-14,"FENC","CT",1,87.51,"Live","spring"
2023-06-14,"FENC","CT",1,10.91,"Live","spring"
2023-06-14,"FENC","CT",1,52.27,"Live","spring"
2023-06-14,"FENC","CT",1,57.38,"Live","spring"
2023-06-14,"FENC","CT",1,113.33,"Box","spring"
2023-06-14,"FENC","CT",1,12.88,"Box","spring"
2023-06-14,"FENC","CT",1,12.77,"Box","spring"
2023-06-14,"FENC","CT",1,12.45,"Box","spring"
2023-06-14,"FENC","CT",1,20.02,"Box","spring"
2023-06-14,"FENC","CT",1,117.95,"Live","spring"
2023-06-14,"FENC","CT",1,128.28,"Box","spring"
2023-06-14,"FENC","CT",1,88.2,"Live","spring"
2023-06-14,"FENC","CT",1,49.78,"Box","spring"
2023-06-14,"FENC","CT",1,31.56,"Live","spring"
2023-06-14,"FENC","CT",1,14.66,"Live","spring"
2023-06-14,"FENC","CT",1,22.73,"Live","spring"
2023-06-14,"FENC","CT",1,66.82,"Box","spring"
2023-06-14,"FENC","CT",1,55.31,"Live","spring"
2023-06-14,"FENC","CT",1,44.49,"Live","spring"
2023-06-14,"FENC","CT",1,77.2,"Live","spring"
2023-06-14,"FENC","CT",1,92.26,"Box","spring"
2023-06-14,"FENC","CT",1,52.32,"Live","spring"
2023-06-14,"FENC","CT",1,20.48,"Live","spring"
2023-06-14,"FENC","CT",1,22.71,"Live","spring"
2023-06-14,"FENC","CT",1,17.86,"Live","spring"
2023-06-14,"FENC","CT",1,21.96,"Live","spring"
2023-06-14,"FENC","CT",1,89.04,"Live","spring"
2023-06-14,"FENC","CT",1,52.76,"Live","spring"
2023-06-14,"FENC","CT",1,92.19,"Live","spring"
2023-06-14,"FENC","CT",1,11.67,"Live","spring"
2023-06-14,"FENC","CT",1,63.34,"Box","spring"
2023-06-14,"FENC","CT",1,59.12,"Live","spring"
2023-06-14,"FENC","CT",2,151.11,"Live","spring"
2023-06-14,"FENC","CT",2,59.95,"Live","spring"
2023-06-14,"FENC","CT",2,82.55,"Live","spring"
2023-06-14,"FENC","CT",2,97.62,"Live","spring"
2023-06-14,"FENC","CT",2,50.25,"Live","spring"
2023-06-14,"FENC","CT",2,18.2,"Live","spring"
2023-06-14,"FENC","CT",2,46.85,"Box","spring"
2023-06-14,"FENC","CT",2,54.07,"Live","spring"
2023-06-14,"FENC","CT",2,47.32,"Live","spring"
2023-06-14,"FENC","CT",2,52.05,"Live","spring"
2023-06-14,"FENC","CT",2,37.03,"Live","spring"
2023-06-14,"FENC","CT",2,118.61,"Live","spring"
2023-06-14,"FENC","CT",2,95.75,"Live","spring"
2023-06-14,"FENC","CT",2,111.95,"Live","spring"
2023-06-14,"FENC","CT",2,138.47,"Live","spring"
2023-06-14,"FENC","CT",2,51.8,"Live","spring"
2023-06-14,"FENC","CT",2,31.84,"Live","spring"
2023-06-14,"FENC","CT",2,53.1,"Live","spring"
2023-06-14,"FENC","CT",2,107.38,"Live","spring"
2023-06-14,"FENC","CT",2,93.26,"Box","spring"
2023-06-14,"FENC","CT",2,82.65,"Live","spring"
2023-06-14,"FENC","CT",2,59.34,"Live","spring"
2023-06-14,"FENC","CT",2,13.29,"Live","spring"
2023-06-14,"FENC","CT",2,91,"Live","spring"
2023-06-14,"FENC","CT",2,131.44,"Live","spring"
2023-06-14,"FENC","CT",2,136.63,"Live","spring"
2023-06-14,"FENC","CT",2,89.17,"Live","spring"
2023-06-14,"FENC","CT",2,76.22,"Box","spring"
2023-06-14,"FENC","CT",2,22.4,"Live","spring"
2023-06-14,"FENC","CT",2,44.35,"Live","spring"
2023-06-14,"FENC","CT",2,15.06,"Live","spring"
2023-06-14,"FENC","CT",2,23.31,"Live","spring"
2023-06-14,"FENC","CT",2,31.58,"Live","spring"
2023-06-14,"FENC","CT",2,33.86,"Live","spring"
2023-06-14,"FENC","CT",2,124.16,"Live","spring"
2023-06-14,"FENC","CT",2,26.84,"Live","spring"
2023-06-14,"FENC","CT",2,135.78,"Box","spring"
2023-06-14,"FENC","CT",2,15.05,"Live","spring"
2023-06-14,"FENC","CT",2,18.59,"Live","spring"
2023-06-14,"FENC","CT",2,104.84,"Live","spring"
2023-06-14,"FENC","CT",2,96.5,"Live","spring"
2023-06-14,"FENC","CT",2,37.97,"Live","spring"
2023-06-14,"FENC","CT",2,19.69,"Live","spring"
2023-06-14,"FENC","CT",2,81.89,"Box","spring"
2023-06-14,"FENC","CT",2,72.72,"Box","spring"
2023-06-14,"FENC","CT",2,46.5,"Box","spring"
2023-06-14,"FENC","CT",2,49.2,"Box","spring"
2023-06-14,"FENC","CT",2,87.85,"Live","spring"
2023-06-14,"FENC","CT",2,100.86,"Live","spring"
2023-06-14,"FENC","CT",2,77.95,"Live","spring"
2023-06-14,"FENC","CT",2,32.99,"Live","spring"
2023-06-14,"FENC","CT",2,36.22,"Live","spring"
2023-06-14,"FENC","CT",3,129.28,"Live","spring"
2023-06-14,"FENC","CT",3,90.54,"Live","spring"
2023-06-14,"FENC","CT",3,95.9,"Live","spring"
2023-06-14,"FENC","CT",3,65.37,"Live","spring"
2023-06-14,"FENC","CT",3,43.43,"Live","spring"
2023-06-14,"FENC","CT",3,85.43,"Live","spring"
2023-06-14,"FENC","CT",3,60.56,"Box","spring"
2023-06-14,"FENC","CT",3,44.44,"Live","spring"
2023-06-14,"FENC","CT",3,73.92,"Live","spring"
2023-06-14,"FENC","CT",3,16.47,"Live","spring"
2023-06-14,"FENC","CT",3,145.69,"Live","spring"
2023-06-14,"FENC","CT",3,42.49,"Box","spring"
2023-06-14,"FENC","CT",3,42,"Box","spring"
2023-06-14,"FENC","CT",3,33.94,"Live","spring"
2023-06-14,"FENC","CT",3,121.73,"Live","spring"
2023-06-14,"FENC","CT",3,73.68,"Live","spring"
2023-06-14,"FENC","CT",3,38.71,"Live","spring"
2023-06-14,"FENC","CT",3,111.67,"Live","spring"
2023-06-14,"FENC","CT",3,47.29,"Box","spring"
2023-06-14,"FENC","CT",3,112.5,"Live","spring"
2023-06-14,"FENC","CT",3,25.31,"Box","spring"
2023-06-14,"FENC","CT",3,164.17,"Live","spring"
2023-06-14,"FENC","CT",3,51.66,"Live","spring"
2023-06-14,"FENC","CT",3,28.78,"Live","spring"
2023-06-14,"FENC","CT",3,110.53,"Live","spring"
2023-06-14,"FENC","CT",3,57.51,"Box","spring"
2023-06-14,"FENC","CT",3,101.78,"Live","spring"
2023-06-14,"FENC","CT",3,54.6,"Box","spring"
2023-06-14,"FENC","CT",3,22.24,"Live","spring"
2023-06-14,"FENC","CT",3,24.02,"Live","spring"
2023-06-14,"FENC","CT",3,90.38,"Live","spring"
2023-06-14,"FENC","CT",3,108.3,"Live","spring"
2023-06-14,"FENC","CT",3,32.9,"Live","spring"
2023-06-14,"FENC","CT",3,39.62,"Live","spring"
2023-06-14,"FENC","CT",3,38.12,"Live","spring"
2023-06-14,"FENC","CT",3,82.13,"Live","spring"
2023-06-14,"FENC","CT",3,76.65,"Live","spring"
2023-06-14,"FENC","CT",3,111.15,"Live","spring"
2023-06-14,"FENC","CT",3,40.81,"Live","spring"
2023-06-14,"FENC","CT",3,98.57,"Live","spring"
2023-06-14,"FENC","CT",3,109.18,"Live","spring"
2023-06-14,"FENC","CT",3,84.73,"Live","spring"
2023-06-14,"FENC","CT",3,94.59,"Live","spring"
2023-06-14,"FENC","CT",3,75.03,"Live","spring"
2023-06-14,"FENC","CT",3,22.84,"Live","spring"
2023-06-14,"FENC","CT",3,79.89,"Live","spring"
2023-06-14,"FENC","CT",3,83.03,"Box","spring"
2023-06-14,"FENC","CT",3,78.19,"Box","spring"
2023-06-14,"FENC","CT",3,34.18,"Live","spring"
2023-06-14,"FENC","CT",3,26.99,"Live","spring"
2023-06-14,"FENC","CT",3,36,"Live","spring"
2023-06-14,"FENC","CT",3,22.95,"Live","spring"
2023-06-14,"FENC","CT",3,32.79,"Box","spring"
2023-06-14,"FENC","CT",3,37.72,"Live","spring"
2023-06-14,"FENC","CT",3,149.2,"Live","spring"
2023-06-14,"FENC","CT",3,100.58,"Box","spring"
2023-06-14,"FENC","CT",3,28.19,"Live","spring"
2023-06-14,"FENC","CT",3,27.39,"Live","spring"
2023-06-14,"FENC","CT",3,45.33,"Box","spring"
2023-06-14,"FENC","CT",3,63.18,"Box","spring"
2023-06-14,"FENC","CT",3,99.6,"Box","spring"
2023-06-14,"FENC","CT",3,56.58,"Live","spring"
2023-06-14,"FENC","CT",3,110.97,"Live","spring"
2023-06-14,"FENC","CT",3,122.51,"Live","spring"
2023-06-14,"FENC","CT",3,47.47,"Box","spring"
2023-06-14,"FENC","CT",3,34.65,"Live","spring"
2023-06-14,"FENC","CT",3,34.28,"Live","spring"
2023-06-14,"FENC","CT",3,119.94,"Live","spring"
2023-06-14,"FENC","CT",3,78.07,"Box","spring"
2023-06-14,"FENC","CT",3,61.41,"Live","spring"
2023-06-14,"FENC","CT",3,70.17,"Live","spring"
2023-06-14,"FENC","CT",3,58.61,"Live","spring"
2023-06-14,"FENC","CT",3,21.18,"Box","spring"
2023-06-14,"FENC","CT",3,17.53,"Box","spring"
2023-06-14,"FENC","CT",3,118.11,"Live","spring"
2023-06-14,"FENC","CT",3,10.25,"Live","spring"
2023-06-14,"FENC","CT",3,48.14,"Live","spring"
2023-06-14,"FENC","CT",3,27.04,"Live","spring"
2023-06-14,"FENC","CT",3,84.44,"Live","spring"
2023-06-14,"FENC","CT",3,83.31,"Live","spring"
2023-06-14,"FENC","CT",3,51.52,"Box","spring"
2023-06-14,"FENC","CT",3,25.95,"Live","spring"
2023-06-14,"FENC","CT",3,85.69,"Live","spring"
2023-06-14,"FENC","CT",3,94.96,"Live","spring"
2023-06-14,"FENC","CT",3,72.11,"Live","spring"
2023-06-14,"FENC","CT",3,66.9,"Live","spring"
2023-06-14,"FENC","CT",3,42.39,"Live","spring"
2023-06-14,"FENC","CT",3,133.34,"Live","spring"
2023-06-14,"FENC","CT",3,70.85,"Live","spring"
2023-06-14,"FENC","CT",3,82.34,"Box","spring"
2023-06-14,"FENC","CT",3,65.86,"Live","spring"
2023-06-14,"FENC","CT",3,61.53,"Live","spring"
2023-06-14,"FENC","CT",3,103,"Live","spring"
2023-06-14,"FENC","CT",3,66.91,"Live","spring"
2023-06-14,"FENC","CT",3,80.21,"Live","spring"
2023-06-14,"FENC","CT",3,68.13,"Live","spring"
2023-06-14,"FENC","CT",3,127.55,"Live","spring"
2023-06-14,"FENC","CT",3,46.85,"Live","spring"
2023-06-14,"FENC","CT",3,52.26,"Live","spring"
2023-06-14,"FENC","CT",3,96.17,"Live","spring"
2023-06-14,"FENC","CT",4,47.79,"Box","spring"
2023-06-14,"FENC","CT",4,54.66,"Live","spring"
2023-06-14,"FENC","CT",4,57.31,"Box","spring"
2023-06-14,"FENC","CT",4,66.03,"Box","spring"
2023-06-14,"FENC","CT",4,60.21,"Box","spring"
2023-06-14,"FENC","CT",4,60.74,"Box","spring"
2023-06-14,"FENC","CT",4,57.81,"Box","spring"
2023-06-14,"FENC","CT",4,29.21,"Live","spring"
2023-06-14,"FENC","CT",4,18.28,"Live","spring"
2023-06-14,"FENC","CT",4,56.06,"Live","spring"
2023-06-14,"FENC","CT",4,66.61,"Live","spring"
2023-06-14,"FENC","CT",4,47.46,"Live","spring"
2023-06-14,"FENC","CT",4,71.06,"Box","spring"
2023-06-14,"FENC","CT",4,25.33,"Live","spring"
2023-06-14,"FENC","CT",4,60.42,"Box","spring"
2023-06-14,"FENC","CT",4,63.89,"Box","spring"
2023-06-14,"FENC","CT",4,56.71,"Live","spring"
2023-06-14,"FENC","CT",4,33.75,"Box","spring"
2023-06-14,"FENC","CT",5,183.66,"Live","spring"
2023-06-14,"FENC","CT",5,13.22,"Live","spring"
2023-06-14,"FENC","CT",5,9.31,"Live","spring"
2023-06-14,"FENC","CT",5,17.43,"Box","spring"
2023-06-14,"FENC","CT",5,39.67,"Box","spring"
2023-06-14,"FENC","CT",5,98.18,"Box","spring"
2023-06-14,"FENC","CT",5,35.4,"Live","spring"
2023-06-14,"FENC","CT",5,26.79,"Live","spring"
2023-06-14,"FENC","CT",5,21.82,"Live","spring"
2023-06-14,"FENC","CT",5,92.65,"Live","spring"
2023-06-14,"FENC","CT",5,39.15,"Live","spring"
2023-06-14,"FENC","CT",5,32.18,"Live","spring"
2023-06-14,"FENC","CT",5,26.18,"Live","spring"
2023-06-14,"FENC","CT",5,27.34,"Live","spring"
2023-06-14,"FENC","CT",5,18.99,"Live","spring"
2023-06-14,"FENC","CT",5,28.12,"Live","spring"
2023-06-14,"FENC","CT",5,39.86,"Live","spring"
2023-06-14,"FENC","CT",5,62.88,"Live","spring"
2023-06-14,"FENC","CT",5,83.21,"Box","spring"
2023-06-14,"FENC","CT",5,82.23,"Live","spring"
2023-06-14,"FENC","CT",5,36.58,"Live","spring"
2023-06-14,"FENC","CT",5,19.27,"Live","spring"
2023-06-14,"FENC","CT",5,52.76,"Box","spring"
2023-06-14,"FENC","CT",5,84.98,"Box","spring"
2023-06-14,"FENC","CT",5,133.44,"Live","spring"
2023-06-14,"FENC","CT",5,93.18,"Box","spring"
2023-06-14,"FENC","CT",5,32.46,"Gaping","spring"
2023-06-14,"FENC","CT",5,28.92,"Box","spring"
2023-06-14,"FENC","CT",5,5.82,"Live","spring"
2023-06-14,"FENC","CT",5,8.02,"Box","spring"
2023-06-14,"FENC","CT",5,7.59,"Box","spring"
2023-06-14,"FENC","CT",5,33.03,"Live","spring"
2023-06-14,"FENC","CT",5,59.67,"Live","spring"
2023-06-14,"FENC","CT",5,30.61,"Box","spring"
2023-06-14,"FENC","CT",5,23.57,"Live","spring"
2023-06-14,"FENC","CT",5,24.05,"Live","spring"
2023-06-14,"FENC","CT",5,15.71,"Live","spring"
2023-06-14,"FENC","CT",5,60.78,"Box","spring"
2023-06-14,"FENC","CT",5,110.56,"Live","spring"
2023-06-14,"FENC","CT",5,41.79,"Live","spring"
2023-06-14,"FENC","CT",5,142.81,"Box","spring"
2023-06-14,"FENC","CT",5,16.13,"Live","spring"
2023-06-14,"FENC","CT",5,34.84,"Box","spring"
2023-06-14,"FENC","CT",5,60.7,"Live","spring"
2023-06-14,"FENC","CT",5,37.08,"Live","spring"
2023-06-14,"FENC","CT",5,18.29,"Live","spring"
2023-06-14,"FENC","CT",5,17.26,"Live","spring"
2023-06-14,"FENC","CT",5,93.89,"Live","spring"
2023-06-14,"FENC","CT",5,130.13,"Live","spring"
2023-06-14,"FENC","CT",5,56.64,"Live","spring"
2023-06-14,"FENC","CT",5,57.41,"Live","spring"
2023-06-14,"FENC","CT",5,108.69,"Box","spring"
2023-06-14,"FENC","CT",5,115.91,"Box","spring"
2023-06-14,"FENC","CT",5,56.22,"Live","spring"
2023-06-14,"FENC","CT",5,17.15,"Live","spring"
2023-06-14,"FENC","CT",5,30.62,"Live","spring"
2023-06-14,"FENC","CT",5,31.06,"Live","spring"
2023-06-14,"FENC","CT",5,19.78,"Live","spring"
2023-06-14,"FENC","CT",5,30.3,"Box","spring"
2023-06-14,"FENC","CT",5,18.55,"Box","spring"
2023-06-14,"FENC","CT",5,22.88,"Live","spring"
2023-06-14,"FENC","CT",5,25.6,"Box","spring"
2023-06-14,"FENC","CT",5,18.07,"Box","spring"
2023-06-14,"FENC","CT",5,27.41,"Live","spring"
2023-06-14,"FENC","CT",5,16.37,"Live","spring"
2023-06-14,"FENC","CT",5,62.29,"Live","spring"
2023-06-14,"FENC","CT",5,22.6,"Live","spring"
2023-06-14,"FENC","CT",5,106.65,"Live","spring"
2023-06-14,"FENC","CT",5,21.43,"Live","spring"
2023-06-14,"FENC","CT",5,25.03,"Live","spring"
2023-06-14,"FENC","CT",5,63.59,"Box","spring"
2023-06-14,"FENC","CT",5,114.68,"Live","spring"
2023-06-14,"FENC","CT",5,30.21,"Live","spring"
2023-06-14,"FENC","CT",5,17.85,"Live","spring"
2023-06-14,"FENC","CT",5,22.33,"Live","spring"
2023-06-14,"FENC","CT",5,11.48,"Live","spring"
2023-06-14,"FENC","CT",5,15.87,"Live","spring"
2023-06-14,"FENC","CT",5,34.56,"Live","spring"
2023-06-14,"FENC","CT",5,122.56,"Live","spring"
2023-06-14,"FENC","CT",5,89.04,"Live","spring"
2023-06-14,"FENC","CT",5,52.78,"Box","spring"
2023-06-14,"FENC","CT",5,30.39,"Live","spring"
2023-06-14,"FENC","CT",5,16.87,"Live","spring"
2023-06-14,"FENC","CT",5,35.44,"Live","spring"
2023-06-14,"FENC","CT",5,36.59,"Live","spring"
